baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala	7492.81035271074	-0.0589578541720833	0.352260163766218	-0.167370200313684	0.867078771122013	0.953786648234215
Arg	14428.4242361644	-0.200652280086788	0.241814273133913	-0.829778480344996	0.406664039937924	0.871291617404212
Asn	4638.72384456036	-0.104091067855198	0.264743588421296	-0.393176916864759	0.694188817364366	0.881327405662446
Asp	10960.3309520223	-0.448417380259392	0.244994447696141	-1.83031650095005	0.0672026253571148	0.507410658414774
Cys	3114.84117168932	0.120254331350102	0.277105912830827	0.433965230556149	0.664313689815093	0.881327405662446
Gln	8573.95085242373	-0.123333370004616	0.229290400917731	-0.53789155372827	0.590651919894748	0.871291617404212
Glu	31040.9612124747	0.283805059901338	0.462626659473921	0.613464559573952	0.539569209592454	0.871291617404212
Gly	38293.7615363704	0.164615059354518	0.264816564469181	0.621619193967287	0.534192296949172	0.871291617404212
His	4426.20936878055	-0.361862632529889	0.229218296935001	-1.57868127182055	0.114409182643678	0.578612169523905
Ile	3914.40837029512	0.0904043859912259	0.297406610707764	0.303975711152092	0.761146395799385	0.881327405662446
Leu	22805.0579214517	0.563813752043708	0.310271651729394	1.81716166752947	0.0691923625111055	0.507410658414774
Lys	9581.35200108292	0.285127463741552	0.303674732474541	0.938923898666662	0.347769818041287	0.871291617404212
Met	1794.60430546838	0.361263785755532	0.252412928034306	1.43124121481777	0.152361095180532	0.578612169523905
Phe	1938.33333598107	0.213690348519461	0.371425084733069	0.57532556981991	0.565071131509218	0.871291617404212
Pro	8584.49374824869	0.106465974858337	0.303753094534573	0.350501696193319	0.72596221741204	0.881327405662446
SeC	228.026125932757	0.665907421100666	0.471439481428724	1.41249820461069	0.157803318961065	0.578612169523905
Ser	22558.297876281	0.194090697564844	0.308235008237517	0.629684144817461	0.528901258082464	0.871291617404212
Thr	6073.69486510843	0.0103278542750816	0.240422034609128	0.0429571868979164	0.965735662233335	0.965735662233335
Trp	1245.86198750545	-0.186786409385147	0.281521982446229	-0.66348783054916	0.507018170918736	0.871291617404212
Tyr	965.017245849619	-0.0256446000664459	0.318060863438628	-0.0806279646895138	0.935737825995488	0.965735662233335
Val	17051.8819990279	0.206168694694426	0.386838343143413	0.532958271455507	0.594062466411963	0.871291617404212
iMet	22565.9572588082	0.868539355915013	0.340329496050021	2.55205430618143	0.0107089825413128	0.235597615908882
